,p_d,g_d,q_d,g_w
8月14日,3940.17,,1612.305828,665.176
8月14日,4027.73,,1723.69386,665.176
8月14日,3852.61,,1727.843292,665.176
8月14日,3502.37,,1308.14964,665.176
8月14日,3502.37,,1138.54104,210.112
8月14日,2101.42,,321.507648,210.112
8月14日,1576.07,,223.667136,0
8月14日,1576.07,,190.485792,0
8月14日,166.36,,153.334944,0
8月14日,166.36,,112.313376,0
8月14日,166.36,,92.832768,0
8月15日,166.36,,82.0008,0
8月15日,166.36,,76.755168,0
8月15日,166.36,,71.844192,0
8月15日,166.36,,67.675104,0
8月15日,166.36,,63.24696,0
8月15日,166.36,,59.583888,0
8月15日,166.36,,102.69,70.082
8月15日,166.36,,388.128132,350.142
8月15日,3064.57,,790.509132,665.176
8月15日,4071.51,,1101.03714,665.176
8月15日,4202.85,,1364.690376,665.176
8月15日,4071.51,,1353.87504,560.12
8月15日,3677.49,,1681.347024,560.12
8月15日,3940.17,,1828.68084,665.176
8月15日,4027.73,,1968.864156,665.176
8月15日,3852.61,,2046.160368,665.176
8月15日,3502.37,,1724.956128,665.176
8月15日,3502.37,,1425.404988,210.112
8月15日,2101.42,,303.421104,210.112
8月15日,1576.07,,236.594736,0
8月15日,1576.07,,212.571072,0
8月15日,166.36,,160.30728,0
8月15日,166.36,,121.250304,0
8月15日,166.36,,101.786832,0
8月16日,166.36,,89.921664,0
8月16日,166.36,,82.68624,0
8月16日,166.36,,78.161328,0
8月16日,166.36,,73.662624,0
8月16日,166.36,,70.286832,0
8月16日,166.36,,67.090464,0
8月16日,166.36,,146.853504,70.082
8月16日,166.36,,370.095264,350.142
8月16日,3064.57,,874.479816,665.176
8月16日,4071.51,,1195.735212,665.176
8月16日,4202.85,,1589.558544,665.176
8月16日,4071.51,,1383.033456,560.12
8月16日,3677.49,,1797.340104,560.12
8月16日,3940.17,,1881.338508,665.176
8月16日,4027.73,,2112.013764,665.176
8月16日,3852.61,,2365.872768,665.176
8月16日,3502.37,,1952.937504,665.176
8月16日,3502.37,,1443.61098,210.112
8月16日,2101.42,,305.740512,210.112
8月16日,1576.07,,274.762656,0
8月16日,1576.07,,257.61456,0
8月16日,166.36,,157.779216,0
8月16日,166.36,,115.368624,0
8月16日,166.36,,94.77216,0
8月17日,166.36,,85.514688,0
8月17日,166.36,,80.525088,0
8月17日,166.36,,75.386304,0
8月17日,166.36,,70.733376,0
8月17日,166.36,,66.96648,0
8月17日,166.36,,63.980784,0
8月17日,166.36,,142.101792,70.082
8月17日,166.36,,411.566652,350.142
8月17日,3064.57,,758.75436,665.176
8月17日,4071.51,,958.529124,665.176
8月17日,4202.85,,1513.773324,665.176
8月17日,4071.51,,1198.804068,560.12
8月17日,3677.49,,1430.19702,560.12
8月17日,3940.17,,1908.919656,665.176
8月17日,4027.73,,1835.94726,665.176
8月17日,3852.61,,2238.704748,665.176
8月17日,3502.37,,1688.962968,665.176
8月17日,3502.37,,1317.714552,210.112
8月17日,2101.42,,382.574304,210.112
8月17日,1576.07,,288.143856,0
8月17日,1576.07,,251.078688,0
8月17日,166.36,,155.79144,0
8月17日,166.36,,115.241616,0
8月17日,166.36,,97.482672,0
8月18日,166.36,,85.368528,0
8月18日,166.36,,78.526224,0
8月18日,166.36,,71.841168,0
8月18日,166.36,,68.015808,0
8月18日,166.36,,64.39104,0
8月18日,166.36,,60.9588,0
8月18日,166.36,,97.645464,70.082
8月18日,166.36,,316.048824,350.142
8月18日,3064.57,,518.478156,665.176
8月18日,4071.51,,703.202472,665.176
8月18日,4202.85,,685.304676,665.176
8月18日,4071.51,,598.3551,560.12
8月18日,3677.49,,1007.127324,560.12
8月18日,3940.17,,915.047532,665.176
8月18日,4027.73,,840.614796,665.176
8月18日,3852.61,,799.76232,665.176
8月18日,3502.37,,702.093924,665.176
8月18日,3502.37,,538.590024,210.112
8月18日,2101.42,,121.970016,210.112
8月18日,1576.07,,97.253856,0
8月18日,1576.07,,89.448912,0
8月18日,166.36,,108.433584,0
8月18日,166.36,,77.98896,0
8月18日,166.36,,65.48472,0
8月19日,166.36,,59.732064,0
8月19日,166.36,,53.94312,0
8月19日,166.36,,50.044176,0
8月19日,166.36,,46.066608,0
8月19日,166.36,,42.736176,0
8月19日,166.36,,39.59928,0
8月19日,166.36,,36.127728,70.082
8月19日,166.36,,61.132176,350.142
8月19日,166.36,,97.136676,665.176
8月19日,166.36,,220.575348,665.176
8月19日,166.36,,454.29804,665.176
8月19日,166.36,,419.144544,560.12
8月19日,166.36,,603.107064,560.12
8月19日,166.36,,789.58404,665.176
8月19日,166.36,,805.635684,665.176
8月19日,166.36,,1008.844704,665.176
8月19日,166.36,,1063.322568,665.176
8月19日,166.36,,978.327504,210.112
8月19日,166.36,,253.208592,210.112
8月19日,166.36,,191.634912,0
8月19日,166.36,,160.713504,0
8月19日,166.36,,119.768544,0
8月19日,166.36,,91.3752,0
8月19日,166.36,,76.73904,0
8月20日,166.36,,68.030928,0
8月20日,166.36,,62.043408,0
8月20日,166.36,,57.293712,0
8月20日,166.36,,53.763696,0
8月20日,166.36,,49.071456,0
8月20日,166.36,,45.154368,0
8月20日,166.36,,41.99328,70.082
8月20日,166.36,,79.401168,350.142
8月20日,166.36,,239.062068,665.176
8月20日,166.36,,425.4075,665.176
8月20日,166.36,,666.827532,665.176
8月20日,166.36,,852.369588,560.12
8月20日,166.36,,966.44898,560.12
8月20日,166.36,,1072.006236,665.176
8月20日,166.36,,1164.77802,665.176
8月20日,166.36,,1200.243492,665.176
8月20日,166.36,,1157.582916,665.176
8月20日,166.36,,1064.826,210.112
8月20日,166.36,,286.209504,210.112
8月20日,166.36,,219.932496,0
8月20日,166.36,,187.240032,0
8月20日,166.36,,143.404128,0
8月20日,166.36,,104.865264,0
8月20日,166.36,,87.94296,0
8月21日,166.36,,78.69456,0
8月21日,166.36,,71.808912,0
8月21日,166.36,,67.439232,0
8月21日,166.36,,63.466704,0
8月21日,166.36,,59.307696,0
8月21日,166.36,,55.422864,0
8月21日,166.36,,52.029936,70.082
8月21日,166.36,,233.682624,350.142
8月21日,3064.57,,635.637744,665.176
8月21日,4071.51,,958.57524,665.176
8月21日,4202.85,,1372.497084,665.176
8月21日,4071.51,,1361.524752,560.12
8月21日,3677.49,,1681.06176,560.12
8月21日,3940.17,,1833.585264,665.176
8月21日,4027.73,,1972.51488,665.176
8月21日,3852.61,,2031.048432,665.176
8月21日,3502.37,,1681.727544,665.176
8月21日,3502.37,,1374.177168,210.112
8月21日,2101.42,,296.6544,210.112
8月21日,1576.07,,230.56992,0
8月21日,1576.07,,197.91072,0
8月21日,166.36,,132.890688,0
8月21日,166.36,,106.798608,0
8月21日,166.36,,93.496032,0
8月22日,166.36,,84.214368,0
8月22日,166.36,,79.422336,0
8月22日,166.36,,73.663632,0
8月22日,166.36,,68.694192,0
8月22日,166.36,,64.765008,0
8月22日,166.36,,62.000064,0
8月22日,166.36,,57.432564,70.082
8月22日,166.36,,288.471456,350.142
8月22日,3064.57,,701.771112,665.176
8月22日,4071.51,,1005.867072,665.176
8月22日,4202.85,,1376.932536,665.176
8月22日,4071.51,,1295.740404,560.12
8月22日,3677.49,,1610.295876,560.12
8月22日,3940.17,,1794.815316,665.176
8月22日,4027.73,,2030.26824,665.176
8月22日,3852.61,,2177.425404,665.176
8月22日,3502.37,,1779.437772,665.176
8月22日,3502.37,,1448.684748,210.112
8月22日,2101.42,,298.648224,210.112
8月22日,1576.07,,230.284656,0
8月22日,1576.07,,196.930944,0
8月22日,166.36,,131.573232,0
8月22日,166.36,,104.783616,0
8月22日,166.36,,93.52728,0
8月23日,166.36,,84.764736,0
8月23日,166.36,,79.51104,0
8月23日,166.36,,75.767328,0
8月23日,166.36,,70.671888,0
8月23日,166.36,,66.54816,0
8月23日,166.36,,62.741952,0
8月23日,166.36,,63.685188,70.082
8月23日,166.36,,260.751204,350.142
8月23日,3064.57,,650.795292,665.176
8月23日,4071.51,,946.396332,665.176
8月23日,4202.85,,1299.90798,665.176
8月23日,4071.51,,1383.13098,560.12
8月23日,3677.49,,1747.484424,560.12
8月23日,3940.17,,1961.72172,665.176
8月23日,4027.73,,2143.487304,665.176
8月23日,3852.61,,2222.306604,665.176
8月23日,3502.37,,1906.973964,665.176
8月23日,3502.37,,1617.271236,210.112
8月23日,2101.42,,323.832096,210.112
8月23日,1576.07,,253.952496,0
8月23日,1576.07,,216.633312,0
8月23日,166.36,,119.283696,0
8月23日,166.36,,98.082432,0
8月23日,166.36,,90.61416,0
8月24日,166.36,,84.40992,0
8月24日,166.36,,78.193584,0
8月24日,166.36,,73.731168,0
8月24日,166.36,,69.039936,0
8月24日,166.36,,64.570464,0
8月24日,166.36,,60.154416,0
8月24日,166.36,,59.543064,70.082
8月24日,166.36,,282.817332,350.142
8月24日,3064.57,,685.552896,665.176
8月24日,4071.51,,981.017856,665.176
8月24日,4202.85,,1165.448088,665.176
8月24日,4071.51,,1310.467788,560.12
8月24日,3677.49,,1747.232172,560.12
8月24日,3940.17,,1947.363264,665.176
8月24日,4027.73,,2148.346116,665.176
8月24日,3852.61,,2262.022308,665.176
8月24日,3502.37,,1867.568472,665.176
8月24日,3502.37,,1475.904528,210.112
8月24日,2101.42,,295.745184,210.112
8月24日,1576.07,,214.358256,0
8月24日,1576.07,,171.956736,0
8月24日,166.36,,116.228448,0
8月24日,166.36,,94.413312,0
8月24日,166.36,,87.73632,0
8月25日,166.36,,82.145952,0
8月25日,166.36,,77.84784,0
8月25日,166.36,,73.630368,0
8月25日,166.36,,68.56416,0
8月25日,166.36,,64.147104,0
8月25日,166.36,,61.1856,0
8月25日,166.36,,57.567888,70.082
8月25日,166.36,,196.782264,350.142
8月25日,3064.57,,569.909592,665.176
8月25日,4071.51,,863.7237,665.176
8月25日,4202.85,,1185.073596,665.176
8月25日,4071.51,,1265.917716,560.12
8月25日,3677.49,,1672.51392,560.12
8月25日,3940.17,,1709.06778,665.176
8月25日,4027.73,,2005.624656,665.176
8月25日,3852.61,,2173.155768,665.176
8月25日,3502.37,,1761.62616,665.176
8月25日,3502.37,,1335.435192,210.112
8月25日,2101.42,,268.523136,210.112
8月25日,1576.07,,183.184848,0
8月25日,1576.07,,141.349824,0
8月25日,166.36,,121.281552,0
8月25日,166.36,,94.447584,0
8月25日,166.36,,84.76272,0
8月26日,166.36,,79.317504,0
8月26日,166.36,,73.683792,0
8月26日,166.36,,70.752528,0
8月26日,166.36,,66.153024,0
8月26日,166.36,,62.191584,0
8月26日,166.36,,58.057776,0
8月26日,166.36,,54.236448,70.082
8月26日,166.36,,99.223992,350.142
8月26日,166.36,,376.599384,665.176
8月26日,166.36,,542.705688,665.176
8月26日,166.36,,744.934176,665.176
8月26日,166.36,,933.643116,560.12
8月26日,166.36,,1010.809296,560.12
8月26日,166.36,,968.635836,665.176
8月26日,166.36,,1117.798668,665.176
8月26日,166.36,,1188.011916,665.176
8月26日,166.36,,1103.769828,665.176
8月26日,166.36,,978.071472,210.112
8月26日,166.36,,221.121936,210.112
8月26日,166.36,,173.28528,0
8月26日,166.36,,167.11128,0
8月26日,166.36,,156.427488,0
8月26日,166.36,,114.199344,0
8月26日,166.36,,94.204656,0
8月27日,166.36,,84.464352,0
8月27日,166.36,,78.491952,0
8月27日,166.36,,73.385424,0
8月27日,166.36,,70.457184,0
8月27日,166.36,,66.483648,0
8月27日,166.36,,63.385056,0
8月27日,166.36,,75.04056,70.082
8月27日,166.36,,144.789876,350.142
8月27日,166.36,,239.725584,665.176
8月27日,166.36,,267.744708,665.176
8月27日,166.36,,420.896952,665.176
8月27日,166.36,,360.847368,560.12
8月27日,166.36,,497.776356,560.12
8月27日,166.36,,603.798048,665.176
8月27日,166.36,,629.95842,665.176
8月27日,166.36,,449.072316,665.176
8月27日,166.36,,487.965744,665.176
8月27日,166.36,,328.689648,210.112
8月27日,166.36,,168.575904,210.112
8月27日,166.36,,125.192592,0
8月27日,166.36,,108.946656,0
8月27日,166.36,,124.628112,0
8月27日,166.36,,88.355232,0
8月27日,166.36,,71.828064,0
8月28日,166.36,,63.758016,0
8月28日,166.36,,58.14144,0
8月28日,166.36,,55.080144,0
8月28日,166.36,,51.645888,0
8月28日,166.36,,47.922336,0
8月28日,166.36,,45.527328,0
8月28日,166.36,,44.409456,70.082
8月28日,166.36,,216.654228,350.142
8月28日,3064.57,,466.207056,665.176
8月28日,4071.51,,670.921272,665.176
8月28日,4202.85,,890.706348,665.176
8月28日,4071.51,,867.386016,560.12
8月28日,3677.49,,967.802472,560.12
8月28日,3940.17,,923.511708,665.176
8月28日,4027.73,,880.317144,665.176
8月28日,3852.61,,1014.42726,665.176
8月28日,3502.37,,712.324116,665.176
8月28日,3502.37,,506.47086,210.112
8月28日,2101.42,,133.47432,210.112
8月28日,1576.07,,110.902176,0
8月28日,1576.07,,101.736432,0
8月28日,166.36,,103.031712,0
8月28日,166.36,,73.323936,0
8月28日,166.36,,61.283376,0
8月29日,166.36,,53.082288,0
8月29日,166.36,,47.605824,0
8月29日,166.36,,44.982,0
8月29日,166.36,,41.587056,0
8月29日,166.36,,37.700208,0
8月29日,166.36,,33.781104,0
8月29日,166.36,,32.046336,70.082
8月29日,166.36,,124.74378,350.142
8月29日,3064.57,,476.977788,665.176
8月29日,4071.51,,739.208484,665.176
8月29日,4202.85,,637.138404,665.176
8月29日,4071.51,,586.096812,560.12
8月29日,3677.49,,1213.865352,560.12
8月29日,3940.17,,1112.411664,665.176
8月29日,4027.73,,1088.207316,665.176
8月29日,3852.61,,1120.043988,665.176
8月29日,3502.37,,758.010204,665.176
8月29日,3502.37,,494.247096,210.112
8月29日,2101.42,,145.133856,210.112
8月29日,1576.07,,120.014496,0
8月29日,1576.07,,107.182656,0
8月29日,166.36,,99.782928,0
8月29日,166.36,,73.487232,0
8月29日,166.36,,62.58672,0
8月30日,166.36,,56.789712,0
8月30日,166.36,,52.736544,0
8月30日,166.36,,48.744864,0
8月30日,166.36,,44.807616,0
8月30日,166.36,,42.524496,0
8月30日,166.36,,38.972304,0
8月30日,166.36,,36.369648,70.082
8月30日,166.36,,158.830308,350.142
8月30日,3064.57,,559.787256,665.176
8月30日,4071.51,,820.338876,665.176
8月30日,4202.85,,1030.217076,665.176
8月30日,4071.51,,998.35092,560.12
8月30日,3677.49,,1283.632056,560.12
8月30日,3940.17,,1423.386468,665.176
8月30日,4027.73,,1606.179708,665.176
8月30日,3852.61,,1725.49818,665.176
8月30日,3502.37,,1357.757352,665.176
8月30日,3502.37,,1007.115228,210.112
8月30日,2101.42,,228.739392,210.112
8月30日,1576.07,,168.261408,0
8月30日,1576.07,,143.140032,0
8月30日,166.36,,137.237184,0
8月30日,166.36,,98.31528,0
8月30日,166.36,,81.1944,0
8月31日,166.36,,71.565984,0
8月31日,166.36,,66.147984,0
8月31日,166.36,,61.933536,0
8月31日,166.36,,57.890448,0
8月31日,166.36,,55.997424,0
8月31日,166.36,,52.922016,0
8月31日,166.36,,49.213584,70.082
8月31日,166.36,,233.02944,350.142
8月31日,3064.57,,614.701584,665.176
8月31日,4071.51,,817.65432,665.176
8月31日,4202.85,,832.485528,665.176
8月31日,4071.51,,837.560052,560.12
8月31日,3677.49,,1131.5682,560.12
8月31日,3940.17,,1212.442308,665.176
8月31日,4027.73,,1313.488008,665.176
8月31日,3852.61,,1424.270736,665.176
8月31日,3502.37,,1029.054348,665.176
8月31日,3502.37,,613.19034,210.112
8月31日,2101.42,,210.553056,210.112
8月31日,1576.07,,171.039456,0
8月31日,1576.07,,166.809888,0
8月31日,166.36,,129.474576,0
8月31日,166.36,,92.729952,0
8月31日,166.36,,75.604032,0
9月1日,166.36,,66.595536,0
9月1日,166.36,,63.795312,0
9月1日,166.36,,59.765328,0
9月1日,166.36,,57.371328,0
9月1日,166.36,,53.747568,0
9月1日,166.36,,51.220512,0
9月1日,166.36,,234.658872,70.082
9月1日,166.36,,582.429456,350.142
9月1日,3064.57,,1222.217388,665.176
9月1日,4071.51,,1540.526904,665.176
9月1日,4202.85,,1823.939208,665.176
9月1日,4071.51,,1641.093552,560.12
9月1日,3677.49,,1978.202772,560.12
9月1日,3940.17,,1819.734588,665.176
9月1日,4027.73,,1867.09068,665.176
9月1日,3852.61,,1971.221616,665.176
9月1日,3502.37,,1542.461004,665.176
9月1日,3502.37,,1391.163984,210.112
9月1日,2101.42,,311.236128,210.112
9月1日,1576.07,,268.46568,0
9月1日,1576.07,,253.148112,0
9月1日,166.36,,129.915072,0
9月1日,166.36,,91.815696,0
9月1日,166.36,,75.611088,0
9月2日,166.36,,68.073264,0
9月2日,166.36,,62.599824,0
9月2日,166.36,,58.664592,0
9月2日,166.36,,57.266496,0
9月2日,166.36,,53.63064,0
9月2日,166.36,,52.19424,0
9月2日,166.36,,196.995456,70.082
9月2日,166.36,,487.315332,350.142
9月2日,166.36,,1075.996908,665.176
9月2日,166.36,,716.777712,665.176
9月2日,166.36,,720.358128,665.176
9月2日,166.36,,824.640768,560.12
9月2日,166.36,,1536.40368,560.12
9月2日,166.36,,1226.893248,665.176
9月2日,166.36,,1155.952728,665.176
9月2日,166.36,,1264.364388,665.176
9月2日,166.36,,1321.416432,665.176
9月2日,166.36,,1252.489896,210.112
9月2日,166.36,,380.904048,210.112
9月2日,166.36,,347.619888,0
9月2日,166.36,,334.759824,0
9月2日,166.36,,137.816784,0
9月2日,166.36,,98.893872,0
9月2日,166.36,,82.043136,0
9月3日,166.36,,73.401552,0
9月3日,166.36,,68.855472,0
9月3日,166.36,,65.009952,0
9月3日,166.36,,61.802496,0
9月3日,166.36,,59.054688,0
9月3日,166.36,,56.13552,0
9月3日,166.36,,236.73636,70.082
9月3日,166.36,,418.831308,350.142
9月3日,166.36,,832.395816,665.176
9月3日,166.36,,920.613456,665.176
9月3日,166.36,,721.592172,665.176
9月3日,166.36,,1035.50328,560.12
9月3日,166.36,,861.919128,560.12
9月3日,166.36,,789.226704,665.176
9月3日,166.36,,790.259148,665.176
9月3日,166.36,,1097.294688,665.176
9月3日,166.36,,728.871444,665.176
9月3日,166.36,,707.67522,210.112
9月3日,166.36,,209.121696,210.112
9月3日,166.36,,189.13608,0
9月3日,166.36,,194.804064,0
9月3日,166.36,,133.033824,0
9月3日,166.36,,94.730832,0
9月3日,166.36,,78.842736,0
9月4日,166.36,,70.967232,0
9月4日,166.36,,65.229696,0
9月4日,166.36,,61.604928,0
9月4日,166.36,,58.205952,0
9月4日,166.36,,54.363456,0
9月4日,166.36,,52.62264,0
9月4日,166.36,,104.573196,70.082
9月4日,166.36,,376.067916,350.142
9月4日,3064.57,,809.92422,665.176
9月4日,4071.51,,975.848076,665.176
9月4日,4202.85,,1428.476364,665.176
9月4日,4071.51,,1435.71582,560.12
9月4日,3677.49,,1787.654988,560.12
9月4日,3940.17,,1684.331964,665.176
9月4日,4027.73,,1749.854232,665.176
9月4日,3852.61,,2192.656032,665.176
9月4日,3502.37,,1474.4079,665.176
9月4日,3502.37,,929.891844,210.112
9月4日,2101.42,,322.994448,210.112
9月4日,1576.07,,261.401616,0
9月4日,1576.07,,235.909296,0
9月4日,166.36,,134.106336,0
9月4日,166.36,,96.723648,0
9月4日,166.36,,79.876944,0
9月5日,166.36,,70.74144,0
9月5日,166.36,,65.224656,0
9月5日,166.36,,62.33976,0
9月5日,166.36,,59.430672,0
9月5日,166.36,,57.167712,0
9月5日,166.36,,54.012672,0
9月5日,166.36,,227.497536,70.082
9月5日,166.36,,550.065348,350.142
9月5日,3064.57,,1386.999684,665.176
9月5日,4071.51,,1697.527188,665.176
9月5日,4202.85,,1969.804872,665.176
9月5日,4071.51,,1489.186692,560.12
9月5日,3677.49,,1802.53332,560.12
9月5日,3940.17,,2000.3382,665.176
9月5日,4027.73,,2142.71946,665.176
9月5日,3852.61,,2625.084252,665.176
9月5日,3502.37,,2183.575968,665.176
9月5日,3502.37,,1327.210416,210.112
9月5日,2101.42,,350.392896,210.112
9月5日,1576.07,,292.88952,0
9月5日,1576.07,,281.03544,0
9月5日,166.36,,141.71976,0
9月5日,166.36,,104.1516,0
9月5日,166.36,,86.122512,0
9月6日,166.36,,76.982976,0
9月6日,166.36,,71.565984,0
9月6日,166.36,,68.240592,0
9月6日,166.36,,64.438416,0
9月6日,166.36,,62.066592,0
9月6日,166.36,,59.444784,0
9月6日,166.36,,351.438948,70.082
9月6日,166.36,,816.251436,350.142
9月6日,3064.57,,1651.234032,665.176
9月6日,4071.51,,1562.103144,665.176
9月6日,4202.85,,1903.9356,665.176
9月6日,4071.51,,1424.56104,560.12
9月6日,3677.49,,1945.114668,560.12
9月6日,3940.17,,1783.385604,665.176
9月6日,4027.73,,2063.737872,665.176
9月6日,3852.61,,1662.896844,665.176
9月6日,3502.37,,941.168088,665.176
9月6日,3502.37,,535.02876,210.112
9月6日,2101.42,,176.348592,210.112
9月6日,1576.07,,134.931888,0
9月6日,1576.07,,121.571856,0
9月6日,166.36,,119.889504,0
9月6日,166.36,,88.473168,0
9月6日,166.36,,74.285568,0
9月7日,166.36,,69.43608,0
9月7日,166.36,,62.340768,0
9月7日,166.36,,58.430736,0
9月7日,166.36,,53.21232,0
9月7日,166.36,,49.525056,0
9月7日,166.36,,47.13408,0
9月7日,166.36,,42.963984,70.082
9月7日,166.36,,171.957492,350.142
9月7日,3064.57,,359.745624,665.176
9月7日,4071.51,,407.58984,665.176
9月7日,4202.85,,476.39466,665.176
9月7日,4071.51,,687.06666,560.12
9月7日,3677.49,,698.215644,560.12
9月7日,3940.17,,670.148892,665.176
9月7日,4027.73,,669.331152,665.176
9月7日,3852.61,,914.461632,665.176
9月7日,3502.37,,717.38982,665.176
